issuer_cik,ticker,accession,filing_date,trans_date,owner_cik,role,shares,price,value
831259,FCX,0001181431-13-033050,2013-06-05,2013-06-03,0000939485,officer,350000.0,31.16,10906000.0
20520,FTR,0001127602-13-019585,2013-06-05,2013-06-05,0001345978,director,11324.0,3.99,45182.76
20520,FTR,0001127602-13-019585,2013-06-05,2013-06-05,0001345978,director,62376.0,3.99,248880.24
20520,FTR,0001127602-13-019585,2013-06-05,2013-06-05,0001345978,director,1300.0,3.99,5187.0
1047862,ED,0001047862-13-000090,2013-06-06,2013-05-31,0001466373,officer,32.81,60.96,2000.1
1047862,ED,0001047862-13-000089,2013-06-06,2013-05-31,0001423302,officer,34.1,60.96,2078.74
1047862,ED,0001047862-13-000088,2013-06-06,2013-05-31,0001286157,officer,9.11,60.96,555.35
1047862,ED,0001047862-13-000087,2013-06-06,2013-05-31,0001564677,officer,18.85,60.96,1149.1
1047862,ED,0001047862-13-000086,2013-06-06,2013-05-31,0001463822,officer,36.45,60.96,2221.99
1047862,ED,0001047862-13-000085,2013-06-06,2013-05-31,0001286156,officer,37.97,60.96,2314.65
1047862,ED,0001047862-13-000084,2013-06-06,2013-05-31,0001358393,officer,36.45,60.96,2221.99
815556,FAST,0001179110-13-009880,2013-06-06,2013-06-06,0001454708,director,400.0,47.37,18948.0
704051,LM,0000704051-13-000097,2013-06-06,2013-04-16,0001573686,officer,78.28,31.14,2437.64
1020569,IRM,0001104659-13-047779,2013-06-07,2013-06-07,0001566391,officer,12000.0,29.0,348000.0
1020569,IRM,0001104659-13-047776,2013-06-07,2013-06-07,0001183339,director,1800.0,29.01,52218.0
1020569,IRM,0001104659-13-047754,2013-06-07,2013-06-07,0001244482,director,5800.0,29.0,168200.0
1020569,IRM,0001104659-13-047729,2013-06-07,2013-06-07,0001219445,officer,3600.0,28.61,102996.0
912242,MAC,0001179110-13-009964,2013-06-07,2013-06-06,0001557099,officer,500.0,62.3,31150.0
78814,PBI,0001182489-13-000562,2013-06-07,2013-06-06,0001574708,officer,15000.0,14.43,216450.0
1282266,WIN,0001225208-13-014130,2013-06-07,2013-06-07,0001187393,officer,500.0,7.9,3950.0
874761,AES,0001127602-13-019942,2013-06-10,2013-05-15,0001284783,director,92.0,13.15,1209.8
29534,DG,0000769993-13-000364,2013-06-10,2013-06-06,0001359316,director,200.0,51.47,10294.0
895126,CHK,0000895126-13-000174,2013-06-11,2013-06-11,0001243194,director,5000.0,21.51,107550.0
20286,CINF,0001127602-13-019991,2013-06-11,2013-06-07,0001289454,director,215.24,46.46,10000.05
20520,FTR,0001127602-13-020023,2013-06-11,2013-06-11,0001495424,director,2100.0,4.1,8610.0
20520,FTR,0001127602-13-020023,2013-06-11,2013-06-11,0001495424,director,500.0,4.1,2050.0
899689,VNO,0001179110-13-010135,2013-06-11,2013-06-07,0001578708,officer,600.0,80.87,48522.0
899689,VNO,0001179110-13-010135,2013-06-11,2013-06-10,0001578708,officer,1250.0,81.48,101850.0
899689,VNO,0001179110-13-010135,2013-06-11,2013-06-10,0001578708,officer,1250.0,81.54,101925.0
815556,FAST,0001179110-13-010224,2013-06-12,2013-06-11,0001554387,director,100.0,48.36,4836.0
815556,FAST,0001179110-13-010224,2013-06-12,2013-06-11,0001554387,director,669.0,48.37,32359.53
815556,FAST,0001179110-13-010224,2013-06-12,2013-06-11,0001554387,director,123.0,48.37,5949.51
815556,FAST,0001179110-13-010224,2013-06-12,2013-06-11,0001554387,director,108.0,48.37,5223.96
715957,D,0001225208-13-014379,2013-06-14,2013-06-13,0001324902,director,286.0,56.06,16033.16
773840,HON,0000950117-13-000542,2013-06-14,2011-02-01,0001344863,director,4.0,56.35,225.4
773840,HON,0000950117-13-000542,2013-06-14,2010-12-30,0001344863,director,21.0,52.99,1112.79
1437107,DISCA,0001181431-13-035279,2013-06-17,2013-06-13,0001203698,director,680.0,73.42,49925.6
1058290,CTSH,0001209191-13-032615,2013-06-18,2013-06-14,0001231705,director,7500.0,62.78,470850.0
1037540,BXP,0001246991-13-000136,2013-06-19,2013-06-18,0001339081,officer,9002.0,111.1,1000122.2
75829,PLL,0001206774-13-002216,2013-06-20,2013-06-20,0001186238,director,1000.0,66.3,66300.0
14693,BF-B,0001225208-13-014697,2013-06-21,2013-06-19,0001362478,officer,680.0,72.0,48960.0
935703,DLTR,0001127602-13-021022,2013-06-21,2013-06-21,0001481649,director,1000.0,49.17,49170.0
935703,DLTR,0001127602-13-021022,2013-06-21,2013-06-21,0001481649,director,2000.0,49.14,98280.0
912242,MAC,0001179110-13-010733,2013-06-21,2013-06-20,0001557099,officer,500.0,58.54,29270.0
4447,HES,0001209191-13-033328,2013-06-24,2013-06-21,0001195422,director,10000.0,63.01,630100.0
1506307,KMI,0001104659-13-051134,2013-06-24,2013-06-24,0001031190,officer,500000.0,35.78,17890000.0
91419,SJM,0001127602-13-021113,2013-06-24,2013-06-21,0001077961,officer,1000.0,101.05,101050.0
895126,CHK,0000895126-13-000206,2013-06-25,2013-06-21,0001145441,director,152632.0,19.87,3032797.84
935703,DLTR,0001127602-13-021143,2013-06-25,2013-06-25,0001481649,director,8000.0,49.76,398080.0
98246,TIF,0000098246-13-000156,2013-06-25,2013-06-21,0001579311,officer,700.0,72.51,50757.0
106535,WY,0001225208-13-014843,2013-06-25,2013-06-24,0001185922,officer,50000.0,27.5,1375000.0
885639,KSS,0000892712-13-000382,2013-06-26,2013-06-26,0001446463,director,1318.0,50.89,67073.02
885639,KSS,0000892712-13-000382,2013-06-26,2013-06-24,0001446463,director,1250.0,49.51,61887.5
920760,LEN,0001209191-13-034136,2013-06-28,2013-06-27,0001259739,director,3345.0,37.41,125136.45
1018840,ANF,0001225208-13-015164,2013-07-01,2013-06-25,0001207106,director,5000.0,44.05,220250.0
1018840,ANF,0001225208-13-015164,2013-07-01,2013-06-25,0001207106,director,5000.0,43.98,219900.0
1467373,ACN,0001467373-13-000333,2013-07-02,2013-07-02,0001230066,officer,20000.0,71.99,1439800.0
320187,NKE,0000320187-13-000061,2013-07-02,2013-07-02,0001209281,director,750.0,62.49,46867.5
33213,EQT,0001127602-13-022402,2013-07-03,2013-07-01,0001439708,director,216.0,79.37,17143.92
33213,EQT,0001127602-13-022386,2013-07-03,2013-07-01,0001238369,director,55.0,79.37,4365.35
1047862,ED,0001047862-13-000104,2013-07-08,2013-06-30,0001358393,officer,62.22,57.42,3572.67
1047862,ED,0001047862-13-000103,2013-07-08,2013-06-30,0001423302,officer,76.52,57.42,4393.78
1047862,ED,0001047862-13-000102,2013-07-08,2013-06-30,0001286156,officer,98.81,57.42,5673.67
1047862,ED,0001047862-13-000101,2013-07-08,2013-06-30,0001232009,officer,1.02,57.42,58.57
1047862,ED,0001047862-13-000100,2013-07-08,2013-06-30,0001564677,officer,6.25,57.42,358.88
1047862,ED,0001047862-13-000099,2013-07-08,2013-06-30,0001463822,officer,61.85,57.42,3551.43
1047862,ED,0001047862-13-000098,2013-07-08,2013-06-30,0001231192,director,0.02,57.42,1.15
1047862,ED,0001047862-13-000097,2013-07-08,2013-06-30,0001108889,director,14.46,57.42,830.29
1047862,ED,0001047862-13-000096,2013-07-08,2013-06-30,0001466373,officer,76.16,57.42,4373.11
1047862,ED,0001047862-13-000095,2013-07-08,2013-06-30,0001286157,officer,22.16,57.42,1272.43
4281,AA,0000004281-13-000052,2013-07-12,2013-07-11,0001066630,director,2470.0,8.05,19883.5
4281,AA,0000004281-13-000051,2013-07-12,2013-07-11,0001207217,director,2470.0,8.04,19858.8
14693,BF-B,0001225208-13-016116,2013-07-12,2013-07-11,0001362478,officer,1000.0,73.8,73800.0
29534,DG,0000769993-13-000403,2013-07-15,2013-07-11,0001359316,director,1300.0,55.48,72124.0
14693,BF-B,0001225208-13-016196,2013-07-16,2013-07-12,0001362478,officer,900.0,73.77,66393.0
14693,BF-B,0001225208-13-016196,2013-07-16,2013-07-15,0001362478,officer,25.0,74.37,1859.25
316709,SCHW,0001225208-13-016343,2013-07-18,2013-07-18,0001561563,director,11665.0,21.45,250214.25
1413329,PM,0001182489-13-000705,2013-07-23,2013-07-23,0001430474,director,1000.0,89.07,89070.0
86144,SWY,0001181431-13-041135,2013-07-23,2013-07-22,0001209834,officer,5000.0,26.1,130500.0
1466258,TT,0001127602-13-023281,2013-07-23,2013-07-22,0001189566,director,2000.0,61.67,123340.0
1065088,EBAY,0001065088-13-000122,2013-07-24,2013-07-24,0001531349,director,5000.0,51.61,258050.0
1413329,PM,0001182489-13-000712,2013-07-25,2013-07-23,0001528347,director,52.0,89.2,4638.4
1413329,PM,0001182489-13-000711,2013-07-25,2012-10-22,0001528347,director,33.0,88.25,2912.25
1413329,PM,0001182489-13-000711,2013-07-25,2013-01-24,0001528347,director,34.0,89.04,3027.36
1413329,PM,0001182489-13-000711,2013-07-25,2013-04-25,0001528347,director,32.0,94.42,3021.44
1413329,PM,0001182489-13-000711,2013-07-25,2012-04-20,0001528347,director,14.0,86.25,1207.5
1413329,PM,0001182489-13-000711,2013-07-25,2012-01-20,0001528347,director,16.0,74.16,1186.56
1413329,PM,0001182489-13-000711,2013-07-25,2011-10-13,0001528347,director,18.0,65.86,1185.48
1413329,PM,0001182489-13-000711,2013-07-25,2012-08-06,0001528347,director,30.0,92.8,2784.0
86144,SWY,0001181431-13-041392,2013-07-25,2013-07-24,0001171694,director,5000.0,25.67,128350.0
86144,SWY,0001181431-13-041392,2013-07-25,2013-07-25,0001171694,director,8000.0,25.61,204880.0
86144,SWY,0001181431-13-041392,2013-07-25,2013-07-24,0001171694,director,5000.0,25.67,128350.0
1574540,DOC,0001209191-13-038066,2013-07-26,2013-07-24,0001454164,officer,217.0,11.5,2495.5
1574540,DOC,0001209191-13-038066,2013-07-26,2013-07-24,0001454164,officer,217.0,11.5,2495.5
1574540,DOC,0001209191-13-038066,2013-07-26,2013-07-24,0001454164,officer,8695.0,11.5,99992.5
1574540,DOC,0001209191-13-038066,2013-07-26,2013-07-24,0001454164,officer,217.0,11.5,2495.5
1574540,DOC,0001209191-13-038066,2013-07-26,2013-07-24,0001454164,officer,434.0,11.5,4991.0
1574540,DOC,0001209191-13-037965,2013-07-26,2013-07-24,0001324863,director,13047.0,11.5,150040.5
1574540,DOC,0001209191-13-037955,2013-07-26,2013-07-24,0001581105,officer,1000.0,11.5,11500.0
1574540,DOC,0001209191-13-037953,2013-07-26,2013-07-24,0001581104,director,869.0,11.5,9993.5
1574540,DOC,0001209191-13-037949,2013-07-26,2013-07-24,0001188370,director,4347.0,11.5,49990.5
1574540,DOC,0001209191-13-037949,2013-07-26,2013-07-24,0001188370,director,4347.0,11.5,49990.5
1574540,DOC,0001209191-13-037943,2013-07-26,2013-07-24,0001580507,director,8695.0,11.5,99992.5
1163739,NBR,0001127602-13-023484,2013-07-26,2013-07-25,0001190042,director,10000.0,14.9,149000.0
1163739,NBR,0001127602-13-023484,2013-07-26,2013-07-25,0001190042,director,1000.0,14.85,14850.0
831259,FCX,0001246360-13-003704,2013-07-29,2013-07-26,0000939485,officer,500000.0,28.64,14320000.0
831259,FCX,0001246360-13-003704,2013-07-29,2013-07-25,0000939485,officer,17350.0,28.75,498812.5
1163739,NBR,0001127602-13-023589,2013-07-29,2013-07-26,0001190042,director,100.0,14.78,1478.0
1163739,NBR,0001127602-13-023589,2013-07-29,2013-07-26,0001190042,director,4378.0,14.78,64706.84
1163739,NBR,0001127602-13-023589,2013-07-29,2013-07-26,0001190042,director,2522.0,14.79,37300.38
1163739,NBR,0001127602-13-023587,2013-07-29,2013-07-25,0001582064,director,85000.0,15.02,1276700.0
1163739,NBR,0001127602-13-023587,2013-07-29,2013-07-26,0001582064,director,35000.0,14.79,517650.0
822416,PHM,0001127602-13-023622,2013-07-29,2013-07-29,0001327043,director,3000.0,16.6,49800.0
316709,SCHW,0001225208-13-016817,2013-07-29,2013-07-25,0001561563,director,11000.0,22.0,242000.0
822416,PHM,0001127602-13-023686,2013-07-30,2013-07-29,0001219691,director,6140.0,16.34,100327.6
64040,SPGI,0001225208-13-016906,2013-07-30,2013-07-30,0001581262,director,2500.0,60.26,150650.0
732717,T,0001127602-13-023814,2013-07-30,2013-07-30,0001018657,director,9000.0,35.44,318960.0
20286,CINF,0001127602-13-023866,2013-07-31,2013-07-29,0001522167,officer,3000.0,49.03,147090.0
831259,FCX,0001181431-13-042039,2013-07-31,2013-07-30,0001168167,officer,192800.0,28.37,5469736.0
831259,FCX,0001181431-13-042039,2013-07-31,2013-07-29,0001168167,officer,807200.0,28.57,23061704.0
1466258,TT,0001127602-13-024052,2013-08-01,2013-08-01,0001229767,director,1000.0,61.99,61990.0
822416,PHM,0001127602-13-024235,2013-08-02,2013-08-02,0001223841,director,20000.0,17.11,342200.0
1047862,ED,0001047862-13-000110,2013-08-05,2013-07-31,0001286157,officer,9.46,58.72,555.49
1047862,ED,0001047862-13-000109,2013-08-05,2013-07-31,0001423302,officer,35.4,58.72,2078.69
1047862,ED,0001047862-13-000108,2013-08-05,2013-07-31,0001466373,officer,34.06,58.72,2000.0
1047862,ED,0001047862-13-000107,2013-08-05,2013-07-31,0001463822,officer,37.84,58.72,2221.96
1047862,ED,0001047862-13-000106,2013-08-05,2013-07-31,0001358393,officer,37.84,58.72,2221.96
1047862,ED,0001047862-13-000105,2013-08-05,2013-07-31,0001286156,officer,39.42,58.72,2314.74
831259,FCX,0001246360-13-003843,2013-08-05,2013-08-01,0001200692,director,1800.0,29.09,52362.0
831259,FCX,0001246360-13-003842,2013-08-05,2013-08-01,0001021572,director,700000.0,29.15,20405000.0
831259,FCX,0001246360-13-003842,2013-08-05,2013-08-02,0001021572,director,300000.0,29.23,8769000.0
1070412,CNX,0001181431-13-043068,2013-08-06,2013-05-24,0001288995,officer,35.0,0.0,0.0
1510295,MPC,0001209191-13-039393,2013-08-06,2013-08-05,0001194846,director,6300.0,71.37,449631.0
1413329,PM,0001182489-13-000731,2013-08-06,2013-08-05,0001448767,director,123500.0,89.15,11010025.0
895126,CHK,0000895126-13-000258,2013-08-07,2013-08-05,0001243194,director,4000.0,25.47,101880.0
895126,CHK,0000895126-13-000258,2013-08-07,2013-08-06,0001243194,director,4000.0,25.14,100560.0
4447,HES,0001209191-13-039662,2013-08-07,2013-08-06,0001464559,director,750.0,73.95,55462.5
1546640,ADT,0001225208-13-017506,2013-08-08,2013-08-06,0001295758,director,1500.0,40.32,60480.0
8868,AVP,0001181431-13-043690,2013-08-08,2013-08-06,0001174477,director,200.0,21.99,4398.0
8868,AVP,0001181431-13-043951,2013-08-09,2013-08-07,0001508358,officer,12000.0,21.94,263280.0
96223,JEF,0001265287-13-000027,2013-08-09,2013-08-07,0001188302,director,40000.0,26.55,1062000.0
91576,KEY,0001294671-13-000027,2013-08-09,2013-08-09,0001217174,officer,17000.0,12.28,208760.0
1413329,PM,0001182489-13-000754,2013-08-09,2013-08-07,0001448767,director,1325.0,88.65,117461.25
91576,KEY,0001294671-13-000028,2013-08-12,2013-08-12,0001188585,director,5000.0,12.18,60900.0
1506307,KMI,0001573141-13-000009,2013-08-12,2013-08-08,0000315027,director,116992.0,37.8,4422297.6
1506307,KMI,0001573141-13-000009,2013-08-12,2013-08-09,0000315027,director,283008.0,37.63,10649591.04
1105705,TWX,0001127602-13-024928,2013-08-12,2013-08-09,0001504491,director,3000.0,64.33,192990.0
109380,ZION,0000109380-13-000203,2013-08-12,2013-08-08,0001184841,director,1250.0,1000.0,1250000.0
109380,ZION,0000109380-13-000203,2013-08-12,2013-08-08,0001184841,director,1250.0,1000.0,1250000.0
109380,ZION,0000109380-13-000202,2013-08-12,2013-08-08,0001184827,officer,125.0,1000.0,125000.0
109380,ZION,0000109380-13-000201,2013-08-12,2013-08-08,0001179477,director,100.0,1000.0,100000.0
109380,ZION,0000109380-13-000200,2013-08-12,2013-08-08,0001182870,officer,412.0,1000.0,412000.0
1555280,ZTS,0000904454-13-000880,2013-08-12,2013-08-08,0001018657,director,7000.0,31.35,219450.0
1274494,FSLR,0001127602-13-025011,2013-08-13,2013-08-09,0001551184,director,1000.0,40.68,40680.0
914208,IVZ,0001209191-13-040409,2013-08-13,2013-08-12,0001181664,director,5000.0,32.52,162600.0
78003,PFE,0001225208-13-017714,2013-08-13,2013-08-12,0001174477,director,758.0,29.09,22050.22
912242,MAC,0001179110-13-013155,2013-08-14,2013-08-13,0001022065,director,1500.0,60.39,90585.0
1105705,TWX,0001127602-13-025107,2013-08-14,2013-08-13,0001196111,director,1600.0,63.28,101248.0
1105705,TWX,0001127602-13-025107,2013-08-14,2013-08-13,0001196111,director,3200.0,63.3,202560.0
1156375,CME,0001156375-13-000110,2013-08-15,2013-08-14,0001234604,director,350.0,73.94,25879.0
1452575,MJN,0001209191-13-040950,2013-08-15,2013-08-15,0001198959,director,10000.0,75.99,759900.0
1396009,VMC,0001225208-13-017869,2013-08-15,2013-08-14,0001256896,director,4000.0,47.5,190000.0
1053507,AMT,0001338678-13-000044,2013-08-16,2013-08-15,0001220905,officer,2500.0,68.99,172475.0
811156,CMS,0001246360-13-004042,2013-08-16,2013-08-16,0001297907,director,3000.0,26.86,80580.0
826083,DELL,0001123292-13-001296,2013-08-16,2013-01-23,0001052297,director,212.4,13.22,2807.93
826083,DELL,0001123292-13-001296,2013-08-16,2012-10-22,0001052297,director,287.86,9.68,2786.48
826083,DELL,0001123292-13-001294,2013-08-16,2013-01-23,0001435432,officer,899.23,13.22,11887.82
826083,DELL,0001123292-13-001294,2013-08-16,2013-07-22,0001435432,officer,1476.01,13.13,19380.01
826083,DELL,0001123292-13-001294,2013-08-16,2013-04-22,0001435432,officer,1438.72,13.39,19264.46
773840,HON,0000950117-13-000834,2013-08-16,2013-08-15,0001514445,director,1000.0,82.1,82100.0
912242,MAC,0001179110-13-013261,2013-08-16,2013-08-15,0001065835,officer,1000.0,58.54,58540.0
731766,UNH,0001209191-13-041358,2013-08-19,2013-08-19,0001187442,director,1000.0,71.64,71640.0
4447,HES,0001209191-13-041534,2013-08-20,2013-08-19,0001464559,director,750.0,73.4,55050.0
715957,D,0001225208-13-018340,2013-08-21,2013-08-20,0001196111,director,863.9,57.88,50002.53
91576,KEY,0001232432-13-000047,2013-08-21,2013-08-20,0001311365,director,3000.0,12.0,36000.0
91576,KEY,0001232432-13-000046,2013-08-21,2013-08-20,0001188585,director,5000.0,11.95,59750.0
1103982,MDLZ,0001181431-13-045876,2013-08-21,2013-08-20,0001191527,director,6470.0,30.9,199923.0
829224,SBUX,0001127602-13-025782,2013-08-21,2013-08-19,0001169896,director,141573.0,70.6,9995053.8
831001,C,0001181431-13-046351,2013-08-23,2013-06-19,0001195069,officer,585.0,49.92,29203.2
875159,XL,0001209191-13-041878,2013-08-23,2013-08-22,0001351374,director,1575.0,30.78,48478.5
55785,KMB,0001225208-13-018534,2013-08-26,2013-08-23,0000903649,director,2000.0,95.75,191500.0
66740,MMM,0001127602-13-025941,2013-08-26,2013-08-22,0001021872,director,6625.0,114.41,757966.25
31462,ECL,0001179110-13-013537,2013-08-27,2013-08-27,0001026545,director,2000.0,91.61,183220.0
1111711,NI,0001127602-13-026061,2013-08-27,2013-08-23,0001419782,officer,12299.0,29.3,360360.7
76334,PH,0000076334-13-000155,2013-08-27,2013-08-27,0001519419,director,1000.0,101.32,101320.0
1413329,PM,0001182489-13-000762,2013-08-27,2013-08-23,0001430474,director,1000.0,84.42,84420.0
51143,IBM,0001181431-13-046699,2013-08-28,2013-08-27,0001183474,director,1000.0,182.8,182800.0
1138118,CBRE,0001418812-13-000061,2013-08-29,2013-08-27,0001418814,director,100000.0,21.5,2150000.0
1138118,CBRE,0001418812-13-000061,2013-08-29,2013-08-28,0001418814,director,11300.0,21.5,242950.0
1138118,CBRE,0001418812-13-000061,2013-08-29,2013-08-27,0001418814,director,50000.0,21.5,1075000.0
815556,FAST,0001179110-13-013654,2013-08-29,2013-08-28,0001555381,officer,1000.0,44.26,44260.0
90185,SIAL,0000090185-13-000125,2013-08-29,2013-08-27,0001472382,officer,44.0,82.72,3639.68
1063761,SPG,0001179110-13-013629,2013-08-29,2013-08-29,0001189793,director,177.0,145.82,25810.14
1063761,SPG,0001179110-13-013628,2013-08-29,2013-08-29,0001192086,director,153.0,145.8,22307.4
49196,HBAN,0001225208-13-018850,2013-08-30,2013-08-30,0001235443,officer,5000.0,8.24,41200.0
915912,AVB,0001209191-13-042627,2013-09-03,2013-08-29,0001219703,director,1000.0,124.31,124310.0
915912,AVB,0001209191-13-042627,2013-09-03,2013-08-30,0001219703,director,1000.0,124.55,124550.0
915912,AVB,0001209191-13-042625,2013-09-03,2013-08-29,0001195078,director,2000.0,123.97,247940.0
20286,CINF,0001127602-13-026414,2013-09-03,2013-08-30,0001289454,director,218.91,45.68,9999.81
1326160,DUK,0001127602-13-026440,2013-09-03,2013-08-29,0001478475,director,5900.0,65.77,388043.0
6769,APA,0001357400-13-000137,2013-09-04,2013-09-03,0001355799,director,10000.0,86.13,861300.0
6769,APA,0001357400-13-000136,2013-09-04,2013-09-03,0001234262,director,1000.0,85.35,85350.0
1111711,NI,0001127602-13-026551,2013-09-04,2013-09-03,0001409860,director,1000.0,28.99,28990.0
90185,SIAL,0000090185-13-000128,2013-09-05,2013-09-04,0001477291,officer,1204.0,83.04,99980.16
1047862,ED,0001047862-13-000117,2013-09-06,2013-08-31,0001423302,officer,35.67,58.28,2078.85
1047862,ED,0001047862-13-000116,2013-09-06,2013-08-31,0001466373,officer,34.32,58.28,2000.17
1047862,ED,0001047862-13-000115,2013-09-06,2013-08-31,0001463822,officer,38.13,58.28,2222.22
1047862,ED,0001047862-13-000114,2013-09-06,2013-08-31,0001286157,officer,9.53,58.28,555.41
